##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	patagonia1_E1_L1_P1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	156508
Sequences flagged as poor quality	0
Sequence length	101
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2111	6	-0.17487235418810343
2111	7	-0.21721977195229414
2111	8	-0.12502539039595462
2111	9	-0.48001894321792804
2111	10-11	-0.10467514577359083
2111	12-13	-0.18602523888576172
2111	14-15	-0.3715640752317597
2111	16-17	-0.5934412411775227
2111	18-19	-0.6843460968446209
2111	20-21	-1.6719460233418673
2111	22-23	-1.880030426768414
2111	24-25	-1.3994559363610293
2111	26-27	-1.871143139210929
2111	28-29	-2.2629270392508616
2111	30-31	-2.8347972708786244
2111	32-33	-2.676431352542899
2111	34-35	-2.3599388772546632
2111	36-37	-3.657916128288967
2111	38-39	-3.4316651455284912
2111	40-41	-3.2775681354031008
2111	42-43	-2.940535054530308
2111	44-45	-3.078703245729791
2111	46-47	-3.1384990426600723
2111	48-49	-4.18081739854923
2111	50-51	-3.7249032581538444
2111	52-53	-3.9559396343099564
2111	54-55	-3.2509291688120285
2111	56-57	-2.9146412581660286
2111	58-59	-3.4783553907679163
2111	60-61	-3.2495399864653507
2111	62-63	-3.092906733767933
2111	64-65	-2.5833318146053514
2111	66-67	-2.0047295811135513
2111	68-69	-1.5948433774495285
2111	70-71	-1.6443624805255013
2111	72-73	-1.2640547458201326
2111	74-75	-1.1321375359471304
2111	76-77	-0.9886878544142199
2111	78-79	-0.5550578437561384
2111	80-81	-0.7715549163979318
2111	82-83	-0.536253412559546
2111	84-85	-0.3858521807924653
2111	86-87	-0.12718667991570953
2111	88-89	0.033121910095832874
2111	90-91	-0.0939453551042817
2111	92-93	-0.15518275531352543
2111	94-95	0.4002694329684111
2111	96-97	0.5332572342793398
2111	98-99	0.5127944392385437
2111	100-101	0.40601448641073645
2112	1	-0.8672455684309597
2112	2	-1.1576211205084945
2112	3	-1.024483444025222
2112	4	-0.9557314289310384
2112	5	-0.7196174315847941
2112	6	-0.5905709199224347
2112	7	-0.4320189406914352
2112	8	-0.41726127769878474
2112	9	-0.4954177099538626
2112	10-11	-0.4983657395800165
2112	12-13	-0.5507579748923064
2112	14-15	-1.261643453830203
2112	16-17	-1.044366189223716
2112	18-19	-0.2866354710142076
2112	20-21	-0.15167552288194486
2112	22-23	-0.4944650671799593
2112	24-25	-0.8550141416551966
2112	26-27	-0.4584936655625782
2112	28-29	-0.1007289675035139
2112	30-31	-0.24787259537697537
2112	32-33	-0.28033895994247615
2112	34-35	-0.6514252670614908
2112	36-37	-0.3155320448903396
2112	38-39	-0.029065751940102302
2112	40-41	-0.4024105705886001
2112	42-43	0.13765116152938361
2112	44-45	0.1834164694611573
2112	46-47	0.22420664330047657
2112	48-49	-0.2218353524210599
2112	50-51	0.6063235329748338
2112	52-53	0.4126598274145721
2112	54-55	0.5774870067066615
2112	56-57	0.6835769818775788
2112	58-59	0.4105145714165275
2112	60-61	0.5078272332396168
2112	62-63	0.6950536110009153
2112	64-65	0.8733676709668217
2112	66-67	0.7454663102774433
2112	68-69	0.6103485961136528
2112	70-71	0.3822106125143918
2112	72-73	0.3534630547453972
2112	74-75	0.5217138591402559
2112	76-77	0.6036877119674102
2112	78-79	0.7868833547584941
2112	80-81	0.3651772745195174
2112	82-83	0.6046010145858887
2112	84-85	0.5378523809218407
2112	86-87	0.4826487713158514
2112	88-89	0.6098772672995274
2112	90-91	0.6061193742249209
2112	92-93	0.09995300593745426
2112	94-95	0.22113953142513054
2112	96-97	0.47832247462955735
2112	98-99	0.7211036410237135
2112	100-101	0.5152878145202955
2113	1	-2.428536215262138
2113	2	-1.639326905300173
2113	3	-0.9778181175941008
2113	4	-0.56376279044283
2113	5	-0.5342628555180511
2113	6	-1.0769256467656803
2113	7	-1.2190471358967443
2113	8	-1.173832620112215
2113	9	-0.5390926358220867
2113	10-11	-0.547179631121459
2113	12-13	-0.9498633676650883
2113	14-15	-1.355765683312029
2113	16-17	-0.9688648573646432
2113	18-19	-0.5986925650484878
2113	20-21	-0.5258399697834903
2113	22-23	-0.4365291974508523
2113	24-25	-0.49108993197535256
2113	26-27	-0.6364099343468155
2113	28-29	-0.7773133772135168
2113	30-31	-0.7964226280452138
2113	32-33	-0.9019779004862798
2113	34-35	-1.3433763149581637
2113	36-37	-1.7737543899674861
2113	38-39	-1.2763392102503985
2113	40-41	-0.8236675440016796
2113	42-43	-1.0484824264487074
2113	44-45	-0.7038278387260064
2113	46-47	-1.0439744895336247
2113	48-49	-1.4126932707002027
2113	50-51	-1.4179891774840314
2113	52-53	-1.5560791784657084
2113	54-55	-1.391503293338566
2113	56-57	-1.4230471323104865
2113	58-59	-1.5313987823553958
2113	60-61	-1.6995532763849468
2113	62-63	-1.5035818616834078
2113	64-65	-1.4864981379490985
2113	66-67	-1.4407552306583682
2113	68-69	-1.2524950486569182
2113	70-71	-1.2555991075439081
2113	72-73	-2.0353518419727052
2113	74-75	-2.1228179798304403
2113	76-77	-0.5203510878516582
2113	78-79	-0.6848837458094295
2113	80-81	-0.7313196848210843
2113	82-83	-0.5783160080808472
2113	84-85	-0.6479293952253187
2113	86-87	-0.3414201838030131
2113	88-89	-0.9086682420737446
2113	90-91	-1.2267448766671762
2113	92-93	-1.2493584480505824
2113	94-95	-1.0993484818432009
2113	96-97	-1.1615729869978253
2113	98-99	-1.3118284592929186
2113	100-101	-1.0397958664366307
2114	1	-0.9130846701076223
2114	2	-0.9761105836680102
2114	3	-0.9351638521675589
2114	4	-0.5616125754213215
2114	5	-0.6343228615186547
2114	6	-0.5463725914601483
2114	7	-0.6006852997131276
2114	8	-0.5605212889791034
2114	9	-0.7679655231108171
2114	10-11	-0.7431742305814026
2114	12-13	-1.1236057419025087
2114	14-15	-1.7591310198456824
2114	16-17	-0.9264356144403507
2114	18-19	-0.5886915649484763
2114	20-21	-0.8987272585123662
2114	22-23	-0.6179973442655324
2114	24-25	-0.27671849483163413
2114	26-27	-0.8331796113145131
2114	28-29	-0.7115067965554545
2114	30-31	-0.4284858343658442
2114	32-33	-0.17990569326556027
2114	34-35	-0.3618031576424343
2114	36-37	-0.13781579610810013
2114	38-39	0.14775319899052874
2114	40-41	0.03739356210893163
2114	42-43	-0.07103468167422733
2114	44-45	-0.8223646924113766
2114	46-47	-1.52647273935861
2114	48-49	-1.2961316145345805
2114	50-51	-0.6839907776440484
2114	52-53	-0.196618232371101
2114	54-55	0.34947080407116715
2114	56-57	0.08505367777051731
2114	58-59	-0.12763340581774685
2114	60-61	-0.12539586064337271
2114	62-63	0.2666451610188645
2114	64-65	-0.2945039385291537
2114	66-67	-0.07384353948926048
2114	68-69	0.1267178726352114
2114	70-71	0.007627215088348294
2114	72-73	-0.35465877266577195
2114	74-75	0.4008093829058268
2114	76-77	0.041005047761899505
2114	78-79	0.01688643120827038
2114	80-81	0.11569001614900998
2114	82-83	0.41778360188014574
2114	84-85	0.4156019579099919
2114	86-87	-0.08801984376900762
2114	88-89	-0.3014825235018854
2114	90-91	0.09678747656814934
2114	92-93	0.08322481027525086
2114	94-95	-0.37405095209022576
2114	96-97	-0.013858215520677675
2114	98-99	0.029030626615671906
2114	100-101	-0.19443633048303255
2115	1	-0.9040618577140229
2115	2	-0.7803325789012412
2115	3	-1.2099907730618966
2115	4	-0.6224456250184218
2115	5	-0.859382446128798
2115	6	-0.9123355922546139
2115	7	-1.7717782517049585
2115	8	-1.2490356460327874
2115	9	-1.0273004453670893
2115	10-11	-1.6670761713372784
2115	12-13	-1.5420315732496874
2115	14-15	-1.969237704671471
2115	16-17	-1.5031011461620594
2115	18-19	-1.798798249774265
2115	20-21	-2.1016270428728205
2115	22-23	-1.9959907615847925
2115	24-25	-1.4929255087914584
2115	26-27	-1.7052996884907685
2115	28-29	-2.1302447377653024
2115	30-31	-1.7031141398930316
2115	32-33	-1.5996083376873074
2115	34-35	-2.030966703210474
2115	36-37	-1.3018720893778735
2115	38-39	-1.4374527935188368
2115	40-41	-1.425124880746587
2115	42-43	-1.3169772534595054
2115	44-45	-1.4472086374800384
2115	46-47	-1.85132235915205
2115	48-49	-1.3987873857296833
2115	50-51	-0.9798425538328956
2115	52-53	-1.4575420775646108
2115	54-55	-0.9685975196151304
2115	56-57	-0.6470709391855536
2115	58-59	-0.7635714378231953
2115	60-61	-0.7916936701996136
2115	62-63	-0.6354374629738757
2115	64-65	-0.8876829193485847
2115	66-67	-0.7559738311701096
2115	68-69	-0.9462874616060759
2115	70-71	-1.0353020778409388
2115	72-73	-0.8996025928904885
2115	74-75	-1.0606308622422844
2115	76-77	-1.0013000254420454
2115	78-79	-1.1331816654890403
2115	80-81	-0.8198167367734719
2115	82-83	-0.9723253528355471
2115	84-85	-1.1003156450862583
2115	86-87	-1.0715347682951695
2115	88-89	-0.9461028844143833
2115	90-91	-1.0056413056359155
2115	92-93	-0.782454454280419
2115	94-95	-1.1125312607952544
2115	96-97	-0.9818811414087705
2115	98-99	-1.300926245476031
2115	100-101	-1.2909917725440927
2116	1	-0.43843720536114716
2116	2	-0.29774274688433167
2116	3	-0.7253428700693512
2116	4	-0.4647528894527255
2116	5	-1.0392133505675574
2116	6	-0.32445039924093066
2116	7	-0.471522383421501
2116	8	-0.5055157884290509
2116	9	-0.6975084774062452
2116	10-11	-0.7526251756759095
2116	12-13	-0.7617445557838991
2116	14-15	-1.5166567724209443
2116	16-17	-1.1891618870676126
2116	18-19	-1.0194846442564085
2116	20-21	-0.5976221480013137
2116	22-23	-0.9736579103221459
2116	24-25	-1.1346542884109923
2116	26-27	-1.517598053158693
2116	28-29	-1.7327589217679673
2116	30-31	-2.1479077765600607
2116	32-33	-3.102472949991231
2116	34-35	-3.335950572383908
2116	36-37	-2.6029623107595654
2116	38-39	-2.6624778241117895
2116	40-41	-3.380598237070984
2116	42-43	-4.12273985219128
2116	44-45	-3.792936749617091
2116	46-47	-4.672687360820753
2116	48-49	-6.387940795452675
2116	50-51	-5.925414920058287
2116	52-53	-6.36300987153502
2116	54-55	-6.292493392348472
2116	56-57	-6.38344317191445
2116	58-59	-6.182388881365302
2116	60-61	-6.27133545460277
2116	62-63	-5.6001165151487555
2116	64-65	-6.221646652800583
2116	66-67	-6.601646319767283
2116	68-69	-5.698039603112363
2116	70-71	-5.5031238600191585
2116	72-73	-5.686341940982601
2116	74-75	-5.452025900622523
2116	76-77	-5.906489701713042
2116	78-79	-5.915081765611411
2116	80-81	-5.0035969125438555
2116	82-83	-4.840692245704609
2116	84-85	-4.400404642750068
2116	86-87	-6.04934097588222
2116	88-89	-7.017579133162851
2116	90-91	-6.023774579637472
2116	92-93	-5.340942606466424
2116	94-95	-3.6265762046154784
2116	96-97	-4.003157145413667
2116	98-99	-5.071729449391928
2116	100-101	-5.133855272377222
2201	1	0.5208980138750618
2201	2	0.3600366024791768
2201	3	0.4893671723634654
2201	4	0.129801565992814
2201	5	0.34013601294022067
2201	6	0.3249838298962686
2201	7	0.6006134015855764
2201	8	0.3672564887986738
2201	9	0.5686867135414246
2201	10-11	0.5259816135744444
2201	12-13	0.5039555856588152
2201	14-15	0.6822470465323818
2201	16-17	0.7701733321685893
2201	18-19	0.9134007871438712
2201	20-21	0.8356522508671418
2201	22-23	0.8568583555901625
2201	24-25	1.1260953579822157
2201	26-27	1.1929747898398873
2201	28-29	1.0045465944979384
2201	30-31	1.176420370540356
2201	32-33	1.0911621278022565
2201	34-35	1.425895255055977
2201	36-37	1.1544280711357686
2201	38-39	1.6346579608952823
2201	40-41	1.3716648463802201
2201	42-43	1.1607113500718
2201	44-45	1.3673178472711598
2201	46-47	1.8361174482315832
2201	48-49	1.8746476062446362
2201	50-51	1.5205186018653336
2201	52-53	1.8506039898511233
2201	54-55	2.208850313450675
2201	56-57	2.368819911536754
2201	58-59	2.3286436504593127
2201	60-61	2.154654644407138
2201	62-63	2.1951805145542167
2201	64-65	2.0490747050494846
2201	66-67	1.8971160564703382
2201	68-69	2.0657510616683936
2201	70-71	1.614697922159067
2201	72-73	1.7739126559056615
2201	74-75	1.9147704218668693
2201	76-77	2.0389487707056304
2201	78-79	1.6346353489571896
2201	80-81	1.6059858314448263
2201	82-83	1.58261044170699
2201	84-85	1.6322686245766604
2201	86-87	1.5759772702281083
2201	88-89	1.7749244029050395
2201	90-91	1.7619750667557348
2201	92-93	1.4841988362492735
2201	94-95	1.3305666525273772
2201	96-97	1.2336886820262194
2201	98-99	1.5370753596604096
2201	100-101	1.8613356752889736
2202	1	0.7917116373376913
2202	2	0.6225247765567516
2202	3	0.462120247103293
2202	4	0.3976823606948017
2202	5	0.4865882362136347
2202	6	0.5712941421006263
2202	7	0.5164128339412954
2202	8	0.5748723828384072
2202	9	0.6460755498706519
2202	10-11	0.5792219163180548
2202	12-13	0.41611263390858255
2202	14-15	0.8086661572230156
2202	16-17	0.7164836443729499
2202	18-19	0.618178459802337
2202	20-21	0.8691669150109504
2202	22-23	0.6554155930546841
2202	24-25	0.614411346629332
2202	26-27	0.9828281484018504
2202	28-29	1.3063204828612314
2202	30-31	1.3648782702565398
2202	32-33	1.3670372460614857
2202	34-35	1.2069974310257052
2202	36-37	1.474934220615424
2202	38-39	1.6267818965622638
2202	40-41	1.1754964452449315
2202	42-43	1.238384008539164
2202	44-45	1.4096073458520593
2202	46-47	1.4373709960083119
2202	48-49	1.54432594115476
2202	50-51	1.7201165205029838
2202	52-53	1.9974582944868828
2202	54-55	1.8508086862037558
2202	56-57	1.8249693911961629
2202	58-59	1.837347529361864
2202	60-61	1.7985288165925581
2202	62-63	2.0920348191899762
2202	64-65	1.8599545536776816
2202	66-67	1.8631756591193493
2202	68-69	1.7753064069853366
2202	70-71	1.9928436175232989
2202	72-73	2.006268379652113
2202	74-75	1.787925577969041
2202	76-77	2.2256327820585113
2202	78-79	1.824181233536187
2202	80-81	1.572660382059773
2202	82-83	1.4789917094458787
2202	84-85	1.809089816629644
2202	86-87	1.5697331831893138
2202	88-89	1.5778572316656856
2202	90-91	1.7815824461313277
2202	92-93	1.7877702648207041
2202	94-95	1.6019006165765752
2202	96-97	1.7484001295191263
2202	98-99	1.5515739405497193
2202	100-101	1.8442117396219935
2203	1	0.9261775169806512
2203	2	0.8104506811541228
2203	3	0.6173174829224735
2203	4	0.32617837758701995
2203	5	0.34262048498990794
2203	6	0.5664952170598312
2203	7	0.5850854512750132
2203	8	0.5868217061899799
2203	9	0.844463111056946
2203	10-11	0.7324515928705111
2203	12-13	0.6304566208555045
2203	14-15	0.8734996345241086
2203	16-17	0.7515397917959277
2203	18-19	0.19611300246478436
2203	20-21	0.6494721266435448
2203	22-23	0.7852745046584886
2203	24-25	1.1294079873818035
2203	26-27	1.321080379902
2203	28-29	1.1427971120962894
2203	30-31	1.2588220268550572
2203	32-33	1.7322594362908745
2203	34-35	1.6031726877682004
2203	36-37	1.7201113009494335
2203	38-39	1.4665937787006698
2203	40-41	1.7657642252622026
2203	42-43	1.868578844895815
2203	44-45	2.0713551143519098
2203	46-47	1.9592540941943142
2203	48-49	1.893591705623514
2203	50-51	1.6240900304367614
2203	52-53	1.895169207242425
2203	54-55	1.9882498993720006
2203	56-57	2.027412044041931
2203	58-59	1.8680846442481283
2203	60-61	1.8361763835375697
2203	62-63	1.7397457319455185
2203	64-65	1.2471078313434845
2203	66-67	1.5474783753109165
2203	68-69	1.7500160720203723
2203	70-71	1.2726689366518116
2203	72-73	1.543891951971915
2203	74-75	1.6768304632747402
2203	76-77	1.7142593297118367
2203	78-79	1.9035794483360675
2203	80-81	1.2384392475938952
2203	82-83	1.1183764872556452
2203	84-85	1.491688914431741
2203	86-87	1.4757702308906318
2203	88-89	1.6062908625323722
2203	90-91	1.38159204398141
2203	92-93	1.6066108445308451
2203	94-95	1.3480614765439434
2203	96-97	1.4613284335790198
2203	98-99	1.7920960635941476
2203	100-101	1.6493273937154704
2204	1	0.8267986349930752
2204	2	0.6261856708021583
2204	3	0.5924727624255794
2204	4	0.5642736156822608
2204	5	0.4606329073501598
2204	6	0.3594558795857097
2204	7	0.4018556376104172
2204	8	0.5340266751340792
2204	9	0.6643388874544627
2204	10-11	0.6320375141955594
2204	12-13	0.7303531011867648
2204	14-15	1.0401663011907658
2204	16-17	0.9673783011126957
2204	18-19	1.136071594597297
2204	20-21	0.9010249216745976
2204	22-23	1.0181937593168726
2204	24-25	1.2375860412120332
2204	26-27	1.3102108146846092
2204	28-29	1.3907267187215453
2204	30-31	1.347848941968934
2204	32-33	1.431534798609711
2204	34-35	1.3024480500870297
2204	36-37	1.583465338216513
2204	38-39	1.3382293894667185
2204	40-41	1.3496151569392225
2204	42-43	1.429655449450685
2204	44-45	1.560485549134519
2204	46-47	1.9157758333247443
2204	48-49	2.061293568977554
2204	50-51	1.943965806834278
2204	52-53	2.05510709544118
2204	54-55	1.874378263761237
2204	56-57	1.890248482965326
2204	58-59	1.854109488968625
2204	60-61	2.12654905434502
2204	62-63	2.0906774089641544
2204	64-65	2.4111865062917204
2204	66-67	1.9786377956007755
2204	68-69	1.997428080301944
2204	70-71	2.015940158183909
2204	72-73	1.8720493018683868
2204	74-75	1.9987766330469938
2204	76-77	1.9223338638733338
2204	78-79	1.7187968396404187
2204	80-81	1.724464092314392
2204	82-83	1.925312305061027
2204	84-85	1.7887903637071005
2204	86-87	1.9747350342032632
2204	88-89	1.865607632718703
2204	90-91	1.6962918369420699
2204	92-93	1.9616833082989622
2204	94-95	1.9355355966267602
2204	96-97	1.942694893206344
2204	98-99	1.9577275335734505
2204	100-101	1.9371120728044993
2205	1	0.01901831462694048
2205	2	0.2777057754115049
2205	3	0.2322243152206056
2205	4	0.25273389681988334
2205	5	0.10103826857931608
2205	6	0.10806653666318766
2205	7	0.26978633391640017
2205	8	0.06688054894905093
2205	9	0.3446265631654839
2205	10-11	0.029553042145870734
2205	12-13	0.2622262623505449
2205	14-15	0.09672073074291632
2205	16-17	0.21566205397311222
2205	18-19	0.11678424579049107
2205	20-21	0.07493796515285567
2205	22-23	-0.6192694639587089
2205	24-25	-0.8975888525440965
2205	26-27	-0.3944312251977067
2205	28-29	-0.8354909994870212
2205	30-31	-0.9228277497603941
2205	32-33	-1.1840258421225514
2205	34-35	-0.9002325644928888
2205	36-37	-1.2856095228491995
2205	38-39	-1.36101873083404
2205	40-41	-1.8775832739205356
2205	42-43	-2.0317698529357173
2205	44-45	-1.746967867014547
2205	46-47	-2.3313637547759356
2205	48-49	-1.4776080328531052
2205	50-51	-1.244331022194821
2205	52-53	-0.987553904885722
2205	54-55	-0.8930293857974405
2205	56-57	-0.8052402388391897
2205	58-59	-0.981130785630917
2205	60-61	-0.7086912202545221
2205	62-63	-0.9531277561224769
2205	64-65	0.010728840387834282
2205	66-67	-0.5831471014244016
2205	68-69	0.14093903159321286
2205	70-71	0.23725431313650347
2205	72-73	0.2844389716951312
2205	74-75	0.07510876773153541
2205	76-77	0.034625462434945575
2205	78-79	0.28237970985944827
2205	80-81	0.1734670344523508
2205	82-83	0.2576104417069871
2205	84-85	0.12174230878718362
2205	86-87	0.04665396195743199
2205	88-89	0.11552590666444118
2205	90-91	0.35238860059032007
2205	92-93	0.34416124226431677
2205	94-95	0.26064184049730343
2205	96-97	0.36113229104877576
2205	98-99	0.2056843822167984
2205	100-101	0.41095973543934505
2206	1	0.6855431171994084
2206	2	0.49215699780712185
2206	3	0.3211731022826001
2206	4	0.004329867879611982
2206	5	-0.15204727546948504
2206	6	0.13554088290615596
2206	7	0.18462058936634662
2206	8	0.3178854196162888
2206	9	0.408039813271877
2206	10-11	0.46980461447291333
2206	12-13	0.4530571130622292
2206	14-15	0.6005983493176501
2206	16-17	0.6077744103357148
2206	18-19	0.6924214520135976
2206	20-21	0.6176154134906824
2206	22-23	0.5870245730205355
2206	24-25	0.7072723570837454
2206	26-27	0.5203557422208434
2206	28-29	0.468405534300274
2206	30-31	0.9938507389141193
2206	32-33	1.2532465842263392
2206	34-35	1.1434379325043196
2206	36-37	1.6238575410369336
2206	38-39	1.6791997398710237
2206	40-41	1.1882416657872312
2206	42-43	1.4467850248247203
2206	44-45	1.3720797520330663
2206	46-47	1.6777391912684152
2206	48-49	1.5580707868376251
2206	50-51	1.5769202191160048
2206	52-53	1.3353524175240779
2206	54-55	1.2856247968289338
2206	56-57	1.408667171195333
2206	58-59	1.0270263997854556
2206	60-61	0.6170760280549317
2206	62-63	0.134331457950438
2206	64-65	0.42409716686440646
2206	66-67	-0.015619792586264225
2206	68-69	-0.7114277343783186
2206	70-71	-0.4802706313000584
2206	72-73	-0.4647216657475326
2206	74-75	-1.0871837560307043
2206	76-77	-1.3609389202198017
2206	78-79	-1.7542685144749761
2206	80-81	-2.2943061721490636
2206	82-83	-2.5110328646721634
2206	84-85	-2.589115023222078
2206	86-87	-2.7047055689453003
2206	88-89	-2.333072003204574
2206	90-91	-2.578074349237074
2206	92-93	-2.1399026911541377
2206	94-95	-2.604563625999127
2206	96-97	-2.687290653104057
2206	98-99	-2.303063903592065
2206	100-101	-2.3685834621773374
2207	1	0.2112514748470815
2207	2	0.3381662048355807
2207	3	0.27419780564770946
2207	4	0.3323788855804466
2207	5	0.07592393635700745
2207	6	0.07822388880643416
2207	7	0.1771966121894053
2207	8	0.3100399939533176
2207	9	0.43702250146483834
2207	10-11	0.25120252668195775
2207	12-13	0.33723982719047996
2207	14-15	0.3466432173718488
2207	16-17	-0.026586608921242316
2207	18-19	0.32636102278452483
2207	20-21	0.4862045336359273
2207	22-23	0.4610925234841261
2207	24-25	0.49030743456543036
2207	26-27	0.6990499002964441
2207	28-29	0.7590753132019188
2207	30-31	0.6788504147229801
2207	32-33	0.7497777389951921
2207	34-35	0.9643709546141537
2207	36-37	1.4547594407970337
2207	38-39	1.3316019962413819
2207	40-41	1.6143747138323548
2207	42-43	1.4415655474208435
2207	44-45	1.8480247692152005
2207	46-47	1.8525754747411582
2207	48-49	1.8432779449780625
2207	50-51	2.059657040746039
2207	52-53	1.9096246084078246
2207	54-55	1.7833716683844116
2207	56-57	1.8821483356899193
2207	58-59	2.375256316144146
2207	60-61	2.212128871211256
2207	62-63	2.0248196898119417
2207	64-65	2.188912702103984
2207	66-67	2.321085128635289
2207	68-69	1.98033132676413
2207	70-71	1.9440793654580304
2207	72-73	1.799980402591956
2207	74-75	1.6419059152394837
2207	76-77	1.6590150446378829
2207	78-79	1.6754306361442275
2207	80-81	1.3868032099426202
2207	82-83	1.6920728864787122
2207	84-85	1.5487634699374908
2207	86-87	1.7402629845138193
2207	88-89	1.743112915423449
2207	90-91	1.626960339215234
2207	92-93	1.7826156256454446
2207	94-95	1.8631145170340027
2207	96-97	1.717267474367901
2207	98-99	1.590131324314303
2207	100-101	1.5723813306645233
2208	1	0.14891999189703853
2208	2	0.04813184057441333
2208	3	-0.04689656390026897
2208	4	-0.1560958699046182
2208	5	-0.17488230207809607
2208	6	-0.2649429100304701
2208	7	-0.2638554628832921
2208	8	-0.22376915222696425
2208	9	-0.162448817594111
2208	10-11	0.12955304214587215
2208	12-13	-0.20025686855363745
2208	14-15	-0.24879690951156874
2208	16-17	0.05460556660082716
2208	18-19	-0.26297283922974657
2208	20-21	-0.24227815206325687
2208	22-23	-0.06154823781642449
2208	24-25	-0.14221966033279898
2208	26-27	0.11266343452852823
2208	28-29	0.25756857251992216
2208	30-31	-0.0862169920970075
2208	32-33	-0.11250087586073931
2208	34-35	0.283495987656714
2208	36-37	0.37484931655701814
2208	38-39	0.4836506348879652
2208	40-41	0.6454743701897456
2208	42-43	0.6434952328556776
2208	44-45	0.7233618033151217
2208	46-47	0.6871247742389102
2208	48-49	0.675197056794083
2208	50-51	0.3984490047957365
2208	52-53	0.44227065651778474
2208	54-55	0.36617632077668816
2208	56-57	0.4451935379103773
2208	58-59	0.5597791815948412
2208	60-61	0.5091418238943177
2208	62-63	0.303513847887551
2208	64-65	0.1860710420458247
2208	66-67	0.07596221031649009
2208	68-69	0.31043970635704454
2208	70-71	0.30700561446675323
2208	72-73	0.4709822529752543
2208	74-75	0.1569865390829861
2208	76-77	0.3130330197898701
2208	78-79	0.07621044053228587
2208	80-81	0.033366783825776736
2208	82-83	-0.06986208576553565
2208	84-85	0.31175580406384285
2208	86-87	0.28257067682150705
2208	88-89	-0.11628438830375032
2208	90-91	0.20455748433815657
2208	92-93	0.29802667507711433
2208	94-95	-0.03683261487188716
2208	96-97	0.3444945428320807
2208	98-99	0.27013396771901554
2208	100-101	0.47708659103988893
2209	1	0.2644774681286748
2209	2	-0.15111909575517046
2209	3	-0.1425750427248147
2209	4	0.1584532513860779
2209	5	0.1069096887026646
2209	6	0.14946216055437844
2209	7	0.14395208537369797
2209	8	-0.06926036513390699
2209	9	0.15809281305988065
2209	10-11	-0.04628965448333844
2209	12-13	0.12369876382896194
2209	14-15	-0.18272085073888888
2209	16-17	-0.07894384279128275
2209	18-19	0.4933365816864068
2209	20-21	0.2663504852170604
2209	22-23	0.42254856425790166
2209	24-25	0.1053890979501162
2209	26-27	0.3284081766777689
2209	28-29	0.8585193071785255
2209	30-31	1.0496948488710132
2209	32-33	0.5914028982677522
2209	34-35	0.6965613866771676
2209	36-37	0.7037458881502161
2209	38-39	0.6524348469305963
2209	40-41	1.0917290518376817
2209	42-43	1.1830227465405017
2209	44-45	1.3084093400480512
2209	46-47	1.3902506745558156
2209	48-49	1.494471041236615
2209	50-51	1.5482473338075522
2209	52-53	1.5930197201881953
2209	54-55	1.6212901208343098
2209	56-57	1.8894459147470286
2209	58-59	1.9471027194801707
2209	60-61	1.7869580151936475
2209	62-63	1.79152882916096
2209	64-65	2.0673732604266988
2209	66-67	1.8816666182680848
2209	68-69	1.5761844485062824
2209	70-71	1.5882934277770389
2209	72-73	1.4852288677836682
2209	74-75	1.4562230703419914
2209	76-77	1.3048797498388467
2209	78-79	1.4342340648480416
2209	80-81	1.531306858732144
2209	82-83	1.567000489861087
2209	84-85	1.203055141430596
2209	86-87	1.257116917098088
2209	88-89	1.3853577897429226
2209	90-91	1.0730103797573385
2209	92-93	0.9450736356072262
2209	94-95	1.249828289766544
2209	96-97	1.0546357125238117
2209	98-99	1.106377125310484
2209	100-101	0.8522666544221984
2210	1	-0.2142210337439856
2210	2	-0.1560348260922524
2210	3	-0.1517042562079638
2210	4	0.10757934377059541
2210	5	-0.19240366959946442
2210	6	-0.24902410661166385
2210	7	-0.05712469365251849
2210	8	-0.06746573342354623
2210	9	0.17205972941443548
2210	10-11	0.15802526436809217
2210	12-13	0.011495268198501662
2210	14-15	-0.1982093026739662
2210	16-17	-0.2045290487837903
2210	18-19	-0.31943651444342436
2210	20-21	0.06055304451794541
2210	22-23	-0.033717041235235
2210	24-25	-0.07469829281143348
2210	26-27	-0.4032553688902709
2210	28-29	-0.4965446753433298
2210	30-31	-0.8287383596183702
2210	32-33	-1.1480243801342453
2210	34-35	-1.0493031576424343
2210	36-37	-1.4992425637848612
2210	38-39	-1.6716912454539212
2210	40-41	-1.789942296476923
2210	42-43	-2.2377013483408987
2210	44-45	-2.6418091368558194
2210	46-47	-3.0214222343081047
2210	48-49	-3.1269396953426636
2210	50-51	-3.4522988584521244
2210	52-53	-3.5507848990377653
2210	54-55	-3.712082226231864
2210	56-57	-4.594870564653725
2210	58-59	-4.805979365413705
2210	60-61	-5.241873133370646
2210	62-63	-5.685375041001343
2210	64-65	-4.615211009236226
2210	66-67	-5.602883943529662
2210	68-69	-5.145062430395093
2210	70-71	-4.684607633396496
2210	72-73	-4.458825439332436
2210	74-75	-4.080566879720429
2210	76-77	-3.567896467389609
2210	78-79	-4.297507508185667
2210	80-81	-4.311077660618665
2210	82-83	-3.4651078122612624
